DATAFLOW,REF_AREA,FREQ,COMMODITY,MEASURE,UNIT_MEASURE,VERSION_ID,TIME_PERIOD,OBS_VALUE,OBS_STATUS,UNIT_MULT,DECIMALS,CONVENTION
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),UKR,A,CPC_EX_BV,ECOE_TOT,T_CO2E,AO_2022_2031,1997,18.39,A,6,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),UKR,A,CPC_EX_BV,ECOE_TOT,T_CO2E,AO_2022_2031,1998,14.4,A,6,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),UKR,A,CPC_EX_BV,ECOE_TOT,T_CO2E,AO_2022_2031,1999,13.3,A,6,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),UKR,A,CPC_EX_BV,ECOE_TOT,T_CO2E,AO_2022_2031,2000,11.57,A,6,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),UKR,A,CPC_EX_BV,ECOE_TOT,T_CO2E,AO_2022_2031,2001,9.87,A,6,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),UKR,A,CPC_EX_BV,ECOE_TOT,T_CO2E,AO_2022_2031,2002,9.94,A,6,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),UKR,A,CPC_EX_BV,ECOE_TOT,T_CO2E,AO_2022_2031,2003,9.7,A,6,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),UKR,A,CPC_EX_BV,ECOE_TOT,T_CO2E,AO_2022_2031,2004,7.58,A,6,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),UKR,A,CPC_EX_BV,ECOE_TOT,T_CO2E,AO_2022_2031,2005,6.6,A,6,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),UKR,A,CPC_EX_BV,ECOE_TOT,T_CO2E,AO_2022_2031,2006,6.38,A,6,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),UKR,A,CPC_EX_BV,ECOE_TOT,T_CO2E,AO_2022_2031,2007,6.27,A,6,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),UKR,A,CPC_EX_BV,ECOE_TOT,T_CO2E,AO_2022_2031,2008,5.18,A,6,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),UKR,A,CPC_EX_BV,ECOE_TOT,T_CO2E,AO_2022_2031,2009,4.91,A,6,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),UKR,A,CPC_EX_BV,ECOE_TOT,T_CO2E,AO_2022_2031,2010,4.62,A,6,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),UKR,A,CPC_EX_BV,ECOE_TOT,T_CO2E,AO_2022_2031,2011,4.12,A,6,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),UKR,A,CPC_EX_BV,ECOE_TOT,T_CO2E,AO_2022_2031,2012,4.07,A,6,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),UKR,A,CPC_EX_BV,ECOE_TOT,T_CO2E,AO_2022_2031,2013,4.6,A,6,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),UKR,A,CPC_EX_BV,ECOE_TOT,T_CO2E,AO_2022_2031,2014,4.3,A,6,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),UKR,A,CPC_EX_BV,ECOE_TOT,T_CO2E,AO_2022_2031,2015,3.57,A,6,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),UKR,A,CPC_EX_BV,ECOE_TOT,T_CO2E,AO_2022_2031,2016,3.48,A,6,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),UKR,A,CPC_EX_BV,ECOE_TOT,T_CO2E,AO_2022_2031,2017,3.44,A,6,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),UKR,A,CPC_EX_BV,ECOE_TOT,T_CO2E,AO_2022_2031,2018,3.32,A,6,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),UKR,A,CPC_EX_BV,ECOE_TOT,T_CO2E,AO_2022_2031,2019,3.41,A,6,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),UKR,A,CPC_EX_BV,ECOE_TOT,T_CO2E,AO_2022_2031,2020,3.19,A,6,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),UKR,A,CPC_EX_BV,ECOE_TOT,T_CO2E,AO_2022_2031,2021,2.97,A,6,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),E,A,CPC_EX_SH,ECOE_TOT,T_CO2E,AO_2022_2031,1990,51.61,A,6,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),E,A,CPC_EX_SH,ECOE_TOT,T_CO2E,AO_2022_2031,1991,50.89,A,6,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),E,A,CPC_EX_SH,ECOE_TOT,T_CO2E,AO_2022_2031,1992,73.44,A,6,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),E,A,CPC_EX_SH,ECOE_TOT,T_CO2E,AO_2022_2031,1993,70.66,A,6,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),E,A,CPC_EX_SH,ECOE_TOT,T_CO2E,AO_2022_2031,1994,66.87,A,6,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),E,A,CPC_EX_SH,ECOE_TOT,T_CO2E,AO_2022_2031,1995,62.69,A,6,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),E,A,CPC_EX_SH,ECOE_TOT,T_CO2E,AO_2022_2031,1996,58.34,A,6,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),E,A,CPC_EX_SH,ECOE_TOT,T_CO2E,AO_2022_2031,1997,56.62,A,6,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),E,A,CPC_EX_SH,ECOE_TOT,T_CO2E,AO_2022_2031,1998,55.37,A,6,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),E,A,CPC_EX_SH,ECOE_TOT,T_CO2E,AO_2022_2031,1999,53.62,A,6,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),E,A,CPC_EX_SH,ECOE_TOT,T_CO2E,AO_2022_2031,2000,52.82,A,6,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),E,A,CPC_EX_SH,ECOE_TOT,T_CO2E,AO_2022_2031,2001,49.2,A,6,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),E,A,CPC_EX_SH,ECOE_TOT,T_CO2E,AO_2022_2031,2002,48.93,A,6,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),E,A,CPC_EX_SH,ECOE_TOT,T_CO2E,AO_2022_2031,2003,49.08,A,6,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),E,A,CPC_EX_SH,ECOE_TOT,T_CO2E,AO_2022_2031,2004,49.16,A,6,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),E,A,CPC_EX_SH,ECOE_TOT,T_CO2E,AO_2022_2031,2005,49.03,A,6,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),E,A,CPC_EX_SH,ECOE_TOT,T_CO2E,AO_2022_2031,2006,48.64,A,6,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),E,A,CPC_EX_SH,ECOE_TOT,T_CO2E,AO_2022_2031,2007,48.44,A,6,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),E,A,CPC_EX_SH,ECOE_TOT,T_CO2E,AO_2022_2031,2008,47.74,A,6,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),E,A,CPC_EX_SH,ECOE_TOT,T_CO2E,AO_2022_2031,2009,46.96,A,6,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),E,A,CPC_EX_SH,ECOE_TOT,T_CO2E,AO_2022_2031,2010,46.51,A,6,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),E,A,CPC_EX_SH,ECOE_TOT,T_CO2E,AO_2022_2031,2011,45.68,A,6,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),E,A,CPC_EX_SH,ECOE_TOT,T_CO2E,AO_2022_2031,2012,45.55,A,6,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),E,A,CPC_EX_SH,ECOE_TOT,T_CO2E,AO_2022_2031,2013,46.19,A,6,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),E,A,CPC_EX_SH,ECOE_TOT,T_CO2E,AO_2022_2031,2014,46.23,A,6,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),E,A,CPC_EX_SH,ECOE_TOT,T_CO2E,AO_2022_2031,2015,46.59,A,6,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),E,A,CPC_EX_SH,ECOE_TOT,T_CO2E,AO_2022_2031,2016,46.71,A,6,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),E,A,CPC_EX_SH,ECOE_TOT,T_CO2E,AO_2022_2031,2017,47.09,A,6,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),E,A,CPC_EX_SH,ECOE_TOT,T_CO2E,AO_2022_2031,2018,46.53,A,6,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),E,A,CPC_EX_SH,ECOE_TOT,T_CO2E,AO_2022_2031,2019,45.67,A,6,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),E,A,CPC_EX_SH,ECOE_TOT,T_CO2E,AO_2022_2031,2020,44.55,A,6,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),E,A,CPC_EX_SH,ECOE_TOT,T_CO2E,AO_2022_2031,2021,44.86,A,6,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),W,A,CPC_EX_PT,PP,XDC_T,AO_2022_2031,1990,0,A,0,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),W,A,CPC_EX_PT,PP,XDC_T,AO_2022_2031,1991,0,A,0,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),W,A,CPC_EX_PT,PP,XDC_T,AO_2022_2031,1992,0,A,0,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),W,A,CPC_EX_PT,PP,XDC_T,AO_2022_2031,1993,0,A,0,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),W,A,CPC_EX_PT,PP,XDC_T,AO_2022_2031,1994,0,A,0,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),W,A,CPC_EX_PT,PP,XDC_T,AO_2022_2031,1995,0,A,0,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),W,A,CPC_EX_PT,PP,XDC_T,AO_2022_2031,1996,0,A,0,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),W,A,CPC_EX_PT,PP,XDC_T,AO_2022_2031,1997,0,A,0,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),W,A,CPC_EX_PT,PP,XDC_T,AO_2022_2031,1998,0,A,0,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),W,A,CPC_EX_PT,PP,XDC_T,AO_2022_2031,1999,0,A,0,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),W,A,CPC_EX_PT,PP,XDC_T,AO_2022_2031,2000,0,A,0,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),W,A,CPC_EX_PT,PP,XDC_T,AO_2022_2031,2001,0,A,0,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),W,A,CPC_EX_PT,PP,XDC_T,AO_2022_2031,2002,0,A,0,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),W,A,CPC_EX_PT,PP,XDC_T,AO_2022_2031,2003,0,A,0,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),W,A,CPC_EX_PT,PP,XDC_T,AO_2022_2031,2004,0,A,0,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),W,A,CPC_EX_PT,PP,XDC_T,AO_2022_2031,2005,0,A,0,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),W,A,CPC_EX_PT,PP,XDC_T,AO_2022_2031,2006,0,A,0,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),W,A,CPC_EX_PT,PP,XDC_T,AO_2022_2031,2007,0,A,0,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),W,A,CPC_EX_PT,PP,XDC_T,AO_2022_2031,2008,0,A,0,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),W,A,CPC_EX_PT,PP,XDC_T,AO_2022_2031,2009,0,A,0,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),W,A,CPC_EX_PT,PP,XDC_T,AO_2022_2031,2010,0,A,0,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),W,A,CPC_EX_PT,PP,XDC_T,AO_2022_2031,2011,0,A,0,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),W,A,CPC_EX_PT,PP,XDC_T,AO_2022_2031,2012,0,A,0,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),W,A,CPC_EX_PT,PP,XDC_T,AO_2022_2031,2013,0,A,0,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),W,A,CPC_EX_PT,PP,XDC_T,AO_2022_2031,2014,0,A,0,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),W,A,CPC_EX_PT,PP,XDC_T,AO_2022_2031,2015,0,A,0,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),W,A,CPC_EX_PT,PP,XDC_T,AO_2022_2031,2016,0,A,0,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),W,A,CPC_EX_PT,PP,XDC_T,AO_2022_2031,2017,0,A,0,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),W,A,CPC_EX_PT,PP,XDC_T,AO_2022_2031,2018,0,A,0,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),W,A,CPC_EX_PT,PP,XDC_T,AO_2022_2031,2019,0,A,0,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),W,A,CPC_EX_PT,PP,XDC_T,AO_2022_2031,2020,0,A,0,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),W,A,CPC_EX_PT,PP,XDC_T,AO_2022_2031,2021,0,A,0,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),DPDC,A,CPC_EX_FHC,IM,T,AO_2022_2031,1990,0,A,3,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),DPDC,A,CPC_EX_FHC,IM,T,AO_2022_2031,1991,0,A,3,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),DPDC,A,CPC_EX_FHC,IM,T,AO_2022_2031,1992,0,A,3,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),DPDC,A,CPC_EX_FHC,IM,T,AO_2022_2031,1993,0,A,3,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),DPDC,A,CPC_EX_FHC,IM,T,AO_2022_2031,1994,0,A,3,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),DPDC,A,CPC_EX_FHC,IM,T,AO_2022_2031,1995,0,A,3,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),DPDC,A,CPC_EX_FHC,IM,T,AO_2022_2031,1996,0,A,3,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),DPDC,A,CPC_EX_FHC,IM,T,AO_2022_2031,1997,0,A,3,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),DPDC,A,CPC_EX_FHC,IM,T,AO_2022_2031,1998,0,A,3,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),DPDC,A,CPC_EX_FHC,IM,T,AO_2022_2031,1999,0,A,3,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),DPDC,A,CPC_EX_FHC,IM,T,AO_2022_2031,2000,0,A,3,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),DPDC,A,CPC_EX_FHC,IM,T,AO_2022_2031,2001,0,A,3,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),DPDC,A,CPC_EX_FHC,IM,T,AO_2022_2031,2002,0,A,3,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),DPDC,A,CPC_EX_FHC,IM,T,AO_2022_2031,2003,0,A,3,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),DPDC,A,CPC_EX_FHC,IM,T,AO_2022_2031,2004,0,A,3,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),DPDC,A,CPC_EX_FHC,IM,T,AO_2022_2031,2005,0,A,3,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),DPDC,A,CPC_EX_FHC,IM,T,AO_2022_2031,2006,0,A,3,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),DPDC,A,CPC_EX_FHC,IM,T,AO_2022_2031,2007,0,A,3,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),DPDC,A,CPC_EX_FHC,IM,T,AO_2022_2031,2008,0,A,3,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),DPDC,A,CPC_EX_FHC,IM,T,AO_2022_2031,2009,0,A,3,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),DPDC,A,CPC_EX_FHC,IM,T,AO_2022_2031,2010,0,A,3,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),DPDC,A,CPC_EX_FHC,IM,T,AO_2022_2031,2011,0,A,3,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),DPDC,A,CPC_EX_FHC,IM,T,AO_2022_2031,2012,0,A,3,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),DPDC,A,CPC_EX_FHC,IM,T,AO_2022_2031,2013,0,A,3,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),DPDC,A,CPC_EX_FHC,IM,T,AO_2022_2031,2014,0,A,3,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),DPDC,A,CPC_EX_FHC,IM,T,AO_2022_2031,2015,0,A,3,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),DPDC,A,CPC_EX_FHC,IM,T,AO_2022_2031,2016,0,A,3,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),DPDC,A,CPC_EX_FHC,IM,T,AO_2022_2031,2017,0,A,3,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),DPDC,A,CPC_EX_FHC,IM,T,AO_2022_2031,2018,0,A,3,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),DPDC,A,CPC_EX_FHC,IM,T,AO_2022_2031,2019,0,A,3,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),DPDC,A,CPC_EX_FHC,IM,T,AO_2022_2031,2020,0,A,3,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),DPDC,A,CPC_EX_FHC,IM,T,AO_2022_2031,2021,0,A,3,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),DPGC,A,CPC_EX_BV,QP,T,AO_2022_2031,1990,20692.63,A,3,2,CWE
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),DPGC,A,CPC_EX_BV,QP,T,AO_2022_2031,1991,21037.5,A,3,2,CWE
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),DPGC,A,CPC_EX_BV,QP,T,AO_2022_2031,1992,21445.89,A,3,2,CWE
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),DPGC,A,CPC_EX_BV,QP,T,AO_2022_2031,1993,22448.5,A,3,2,CWE
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),DPGC,A,CPC_EX_BV,QP,T,AO_2022_2031,1994,24013.1,A,3,2,CWE
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),DPGC,A,CPC_EX_BV,QP,T,AO_2022_2031,1995,25695.59,A,3,2,CWE
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),DPGC,A,CPC_EX_BV,QP,T,AO_2022_2031,1996,25694.92,A,3,2,CWE
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),DPGC,A,CPC_EX_BV,QP,T,AO_2022_2031,1997,26872.32,A,3,2,CWE
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),DPGC,A,CPC_EX_BV,QP,T,AO_2022_2031,1998,27162.13,A,3,2,CWE
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),DPGC,A,CPC_EX_BV,QP,T,AO_2022_2031,1999,28256.65,A,3,2,CWE
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),DPGC,A,CPC_EX_BV,QP,T,AO_2022_2031,2000,28627.25,A,3,2,CWE
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),DPGC,A,CPC_EX_BV,QP,T,AO_2022_2031,2001,28304.42,A,3,2,CWE
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),DPGC,A,CPC_EX_BV,QP,T,AO_2022_2031,2002,29261,A,3,2,CWE
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),DPGC,A,CPC_EX_BV,QP,T,AO_2022_2031,2003,31000.49,A,3,2,CWE
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),DPGC,A,CPC_EX_BV,QP,T,AO_2022_2031,2004,31919.25,A,3,2,CWE
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),DPGC,A,CPC_EX_BV,QP,T,AO_2022_2031,2005,33472.36,A,3,2,CWE
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),DPGC,A,CPC_EX_BV,QP,T,AO_2022_2031,2006,35191.97,A,3,2,CWE
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),DPGC,A,CPC_EX_BV,QP,T,AO_2022_2031,2007,36156.87,A,3,2,CWE
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),DPGC,A,CPC_EX_BV,QP,T,AO_2022_2031,2008,35203.6,A,3,2,CWE
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),DPGC,A,CPC_EX_BV,QP,T,AO_2022_2031,2009,35313.52,A,3,2,CWE
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),DPGC,A,CPC_EX_BV,QP,T,AO_2022_2031,2010,35544.77,A,3,2,CWE
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),DPGC,A,CPC_EX_BV,QP,T,AO_2022_2031,2011,35312.87,A,3,2,CWE
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),DPGC,A,CPC_EX_BV,QP,T,AO_2022_2031,2012,36323.45,A,3,2,CWE
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),DPGC,A,CPC_EX_BV,QP,T,AO_2022_2031,2013,37792.39,A,3,2,CWE
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),DPGC,A,CPC_EX_BV,QP,T,AO_2022_2031,2014,37904.46,A,3,2,CWE
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),DPGC,A,CPC_EX_BV,QP,T,AO_2022_2031,2015,36952.3,A,3,2,CWE
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),DPGC,A,CPC_EX_BV,QP,T,AO_2022_2031,2016,37278.13,A,3,2,CWE
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),DPGC,A,CPC_EX_BV,QP,T,AO_2022_2031,2017,38435.71,A,3,2,CWE
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),DPGC,A,CPC_EX_BV,QP,T,AO_2022_2031,2018,39239.37,A,3,2,CWE
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),DPGC,A,CPC_EX_BV,QP,T,AO_2022_2031,2019,39527.53,A,3,2,CWE
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),DPGC,A,CPC_EX_BV,QP,T,AO_2022_2031,2020,39171.63,A,3,2,CWE
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),DPGC,A,CPC_EX_BV,QP,T,AO_2022_2031,2021,39646.68,A,3,2,CWE
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),CHE,A,CPC_21233,FO_DFS_FAT,G_PS_D,AO_2022_2031,1990,0,A,0,2,
